obs,date,year,month,day,start_time,end_time,locality,site,bar,station,transect,counter,tran_length,count_live,count_dead,treatment,pass
248,8/8/2010,2010,8,8,16:45,17:30,CK,O,1,CKO1,1,JERRY/LAURA,25,0,-999,control,1
249,8/8/2010,2010,8,8,16:45,17:04,CK,O,2,CKO2,1,JERRY/LAURA,2.5,0,-999,control,1
250,8/8/2010,2010,8,8,16:45,17:04,CK,O,2,CKO2,1,JERRY/LAURA,5,10,-999,control,1
251,8/8/2010,2010,8,8,16:45,17:04,CK,O,2,CKO2,1,JERRY/LAURA,7.5,2,-999,control,1
252,8/8/2010,2010,8,8,16:45,17:04,CK,O,2,CKO2,1,JERRY/LAURA,10,4,-999,control,1
253,8/8/2010,2010,8,8,16:45,17:04,CK,O,2,CKO2,1,JERRY/LAURA,12.5,4,-999,control,1
254,8/8/2010,2010,8,8,16:45,17:04,CK,O,2,CKO2,1,JERRY/LAURA,15,110,-999,control,1
255,8/8/2010,2010,8,8,16:45,17:04,CK,O,2,CKO2,1,JERRY/LAURA,17.5,28,-999,control,1
256,8/8/2010,2010,8,8,16:45,17:04,CK,O,2,CKO2,1,JERRY/LAURA,20,14,-999,control,1
257,8/8/2010,2010,8,8,16:45,17:04,CK,O,2,CKO2,1,JERRY/LAURA,22.5,0,-999,control,1
258,8/8/2010,2010,8,8,16:45,17:04,CK,O,2,CKO2,1,JERRY/LAURA,25,0,-999,control,1
259,8/8/2010,2010,8,8,16:45,17:04,CK,O,2,CKO2,1,JERRY/LAURA,27.5,1,-999,control,1
260,8/8/2010,2010,8,8,16:45,17:04,CK,O,2,CKO2,1,JERRY/LAURA,29.9,9,-999,control,1
261,8/8/2010,2010,8,8,17:47,18:05,CK,O,3,CKO3,1,JERRY/LAURA,2.5,0,-999,control,1
262,8/8/2010,2010,8,8,17:47,18:05,CK,O,3,CKO3,1,JERRY/LAURA,5,4,-999,control,1
263,8/8/2010,2010,8,8,17:47,18:05,CK,O,3,CKO3,1,JERRY/LAURA,7.5,8,-999,control,1
264,8/8/2010,2010,8,8,17:47,18:05,CK,O,3,CKO3,1,JERRY/LAURA,10,271,-999,control,1
265,8/8/2010,2010,8,8,17:47,18:05,CK,O,3,CKO3,1,JERRY/LAURA,12.5,235,-999,control,1
266,8/8/2010,2010,8,8,17:47,18:05,CK,O,3,CKO3,1,JERRY/LAURA,15,21,-999,control,1
267,8/8/2010,2010,8,8,17:47,18:05,CK,O,3,CKO3,1,JERRY/LAURA,17.5,44,-999,control,1
268,8/8/2010,2010,8,8,17:47,18:05,CK,O,3,CKO3,1,JERRY/LAURA,20,52,-999,control,1
269,8/8/2010,2010,8,8,17:47,18:05,CK,O,3,CKO3,1,JERRY/LAURA,22.5,18,-999,control,1
270,8/8/2010,2010,8,8,17:47,18:05,CK,O,3,CKO3,1,JERRY/LAURA,25,5,-999,control,1
271,8/8/2010,2010,8,8,17:47,18:05,CK,O,3,CKO3,1,JERRY/LAURA,27.5,0,-999,control,1
272,8/8/2010,2010,8,8,17:47,18:05,CK,O,3,CKO3,1,JERRY/LAURA,30,0,-999,control,1
273,8/8/2010,2010,8,8,17:47,18:05,CK,O,3,CKO3,1,JERRY/LAURA,32.5,0,-999,control,1
274,10/27/2010,2010,10,27,NA,NA,CK,I,1,CKI1,1,Dummy,-999,0,-999,control,1
275,12/8/2010,2010,12,8,NA,NA,CK,I,1,CKI1,1,Dummy,-999,0,-999,control,1
276,10/27/2010,2010,10,27,NA,NA,CK,N,1,CKN1,1,Dummy,-999,0,-999,control,1
277,12/8/2010,2010,12,8,NA,NA,CK,N,1,CKN1,1,Dummy,-999,0,-999,control,1
278,10/27/2010,2010,10,27,NA,NA,CK,O,1,CKO1,1,Dummy,-999,0,-999,control,1
279,12/8/2010,2010,12,8,NA,NA,CK,O,1,CKO1,1,Dummy,-999,0,-999,control,1
280,5/24/2010,2010,5,24,19:10,20:00,CR,I,1,CRI1,1,JANESSY,2.5,76,-999,control,1
281,5/24/2010,2010,5,24,19:10,8:00,CR,I,1,CRI1,1,JANESSY,5,136,-999,control,1
282,5/24/2010,2010,5,24,19:10,9:00,CR,I,1,CRI1,1,JANESSY,7.5,75,-999,control,1
283,5/24/2010,2010,5,24,19:10,10:00,CR,I,1,CRI1,1,JANESSY,10,25,-999,control,1
284,5/24/2010,2010,5,24,19:10,11:00,CR,I,1,CRI1,1,JANESSY,12.5,46,-999,control,1
285,5/24/2010,2010,5,24,19:10,12:00,CR,I,1,CRI1,1,JANESSY,15,86,-999,control,1
286,5/24/2010,2010,5,24,19:10,13:00,CR,I,1,CRI1,1,JANESSY,17.5,90,-999,control,1
287,5/24/2010,2010,5,24,19:10,14:00,CR,I,1,CRI1,1,JANESSY,20,112,-999,control,1
288,5/24/2010,2010,5,24,19:10,15:00,CR,I,1,CRI1,1,JANESSY,22.5,53,-999,control,1
289,5/24/2010,2010,5,24,19:10,16:00,CR,I,1,CRI1,1,JANESSY,23.4,12,-999,control,1
290,5/27/2010,2010,5,27,18:47,19:35,CR,I,2,CRI2,1,JENN,2.5,176,-999,control,1
291,5/27/2010,2010,5,27,18:47,19:35,CR,I,2,CRI2,1,JENN,5,375,-999,control,1
292,5/27/2010,2010,5,27,18:47,19:35,CR,I,2,CRI2,1,JENN,7.5,151,-999,control,1
293,5/27/2010,2010,5,27,18:47,19:35,CR,I,2,CRI2,1,JENN,10,46,-999,control,1
294,5/27/2010,2010,5,27,18:47,19:35,CR,I,2,CRI2,1,JENN,12.5,35,-999,control,1
295,5/27/2010,2010,5,27,18:47,19:35,CR,I,2,CRI2,1,JENN,15,40,-999,control,1
296,5/27/2010,2010,5,27,18:47,19:35,CR,I,2,CRI2,1,JENN,17.5,205,-999,control,1
297,5/27/2010,2010,5,27,18:47,19:35,CR,I,2,CRI2,1,JENN,18.6,61,-999,control,1
298,5/27/2010,2010,5,27,19:47,20:23,CR,I,3,CRI3,1,JENN,2.5,88,-999,control,1
299,5/27/2010,2010,5,27,19:47,20:23,CR,I,3,CRI3,1,JENN,5,247,-999,control,1
300,5/27/2010,2010,5,27,19:47,20:23,CR,I,3,CRI3,1,JENN,7.5,37,-999,control,1
301,5/27/2010,2010,5,27,19:47,20:23,CR,I,3,CRI3,1,JENN,10,25,-999,control,1
302,5/27/2010,2010,5,27,19:47,20:23,CR,I,3,CRI3,1,JENN,12.5,200,-999,control,1
303,5/27/2010,2010,5,27,19:47,20:23,CR,I,3,CRI3,1,JENN,13.9,96,-999,control,1
304,7/9/2010,2010,7,9,19:09,19:23,CR,I,1,CRI1,1,JANESSY,2.5,29,-999,control,1
305,7/9/2010,2010,7,9,19:09,19:23,CR,I,1,CRI1,1,JANESSY,5,150,-999,control,1
306,7/9/2010,2010,7,9,19:09,19:23,CR,I,1,CRI1,1,JANESSY,7.5,70,-999,control,1
307,7/9/2010,2010,7,9,19:09,19:23,CR,I,1,CRI1,1,JANESSY,10,33,-999,control,1
308,7/9/2010,2010,7,9,19:09,19:23,CR,I,1,CRI1,1,JANESSY,12.5,105,-999,control,1
309,7/9/2010,2010,7,9,19:09,19:23,CR,I,1,CRI1,1,JANESSY,15,108,-999,control,1
310,7/9/2010,2010,7,9,19:09,19:23,CR,I,1,CRI1,1,JANESSY,17.5,135,-999,control,1
311,7/9/2010,2010,7,9,19:09,19:23,CR,I,1,CRI1,1,JANESSY,20,89,-999,control,1
312,7/9/2010,2010,7,9,19:09,19:23,CR,I,1,CRI1,1,JANESSY,22.5,84,-999,control,1
313,7/9/2010,2010,7,9,19:09,19:23,CR,I,1,CRI1,1,JANESSY,23.3,17,-999,control,1
314,7/6/2010,2010,7,6,16:48,NA,CR,I,2,CRI2,1,JANESSY,2.5,276,-999,control,1
315,7/6/2010,2010,7,6,16:48,NA,CR,I,2,CRI2,1,JANESSY,5,104,-999,control,1
316,7/6/2010,2010,7,6,16:48,NA,CR,I,2,CRI2,1,JANESSY,7.5,54,-999,control,1
317,7/6/2010,2010,7,6,16:48,NA,CR,I,2,CRI2,1,JANESSY,10,55,-999,control,1
318,7/6/2010,2010,7,6,16:48,NA,CR,I,2,CRI2,1,JANESSY,12.5,77,-999,control,1
319,7/6/2010,2010,7,6,16:48,NA,CR,I,2,CRI2,1,JANESSY,15,192,-999,control,1
320,7/6/2010,2010,7,6,16:48,NA,CR,I,2,CRI2,1,JANESSY,17.5,324,-999,control,1
321,7/6/2010,2010,7,6,16:48,NA,CR,I,2,CRI2,1,JANESSY,18.6,78,-999,control,1
322,7/9/2010,2010,7,9,18:42,18:58,CR,I,3,CRI3,1,JANESSY,2.5,135,-999,control,1
323,7/9/2010,2010,7,9,18:42,18:58,CR,I,3,CRI3,1,JANESSY,5,171,-999,control,1
324,7/9/2010,2010,7,9,18:42,18:58,CR,I,3,CRI3,1,JANESSY,7.5,42,-999,control,1
325,7/9/2010,2010,7,9,18:42,18:58,CR,I,3,CRI3,1,JANESSY,10,11,-999,control,1
326,7/9/2010,2010,7,9,18:42,18:58,CR,I,3,CRI3,1,JANESSY,12.5,119,-999,control,1
327,7/9/2010,2010,7,9,18:42,18:58,CR,I,3,CRI3,1,JANESSY,13.9,62,-999,control,1
328,8/5/2010,2010,8,5,16:30,17:30,CR,I,1,CRI1,1,SARA,2.5,41,-999,control,1
329,8/5/2010,2010,8,5,16:30,17:30,CR,I,1,CRI1,1,SARA,5,106,-999,control,1
330,8/5/2010,2010,8,5,16:30,17:30,CR,I,1,CRI1,1,SARA,7.5,65,-999,control,1
331,8/5/2010,2010,8,5,16:30,17:30,CR,I,1,CRI1,1,SARA,10,17,-999,control,1
332,8/5/2010,2010,8,5,16:30,17:30,CR,I,1,CRI1,1,SARA,12.5,62,-999,control,1
333,8/5/2010,2010,8,5,16:30,17:30,CR,I,1,CRI1,1,SARA,15,107,-999,control,1
334,8/5/2010,2010,8,5,16:30,17:30,CR,I,1,CRI1,1,SARA,17.5,68,-999,control,1
335,8/5/2010,2010,8,5,16:30,17:30,CR,I,1,CRI1,1,SARA,20,46,-999,control,1
336,8/5/2010,2010,8,5,16:30,17:30,CR,I,1,CRI1,1,SARA,22,30,-999,control,1
337,8/5/2010,2010,8,5,17:40,18:30,CR,I,2,CRI2,1,ZACH,2.5,210,-999,control,1
338,8/5/2010,2010,8,5,17:40,18:30,CR,I,2,CRI2,1,ZACH,5,175,-999,control,1
339,8/5/2010,2010,8,5,17:40,18:30,CR,I,2,CRI2,1,ZACH,7.5,172,-999,control,1
340,8/5/2010,2010,8,5,17:40,18:30,CR,I,2,CRI2,1,ZACH,10,53,-999,control,1
341,8/5/2010,2010,8,5,17:40,18:30,CR,I,2,CRI2,1,ZACH,12.5,64,-999,control,1
342,8/5/2010,2010,8,5,17:40,18:30,CR,I,2,CRI2,1,ZACH,15,83,-999,control,1
343,8/5/2010,2010,8,5,17:40,18:30,CR,I,2,CRI2,1,ZACH,17.5,287,-999,control,1
344,8/5/2010,2010,8,5,17:40,18:30,CR,I,2,CRI2,1,ZACH,18.5,84,-999,control,1
345,8/5/2010,2010,8,5,18:50,19:30,CR,I,3,CRI3,1,ZACH,2.5,134,-999,control,1
346,8/5/2010,2010,8,5,18:50,19:30,CR,I,3,CRI3,1,ZACH,5,28,-999,control,1
347,8/5/2010,2010,8,5,18:50,19:30,CR,I,3,CRI3,1,ZACH,7.5,26,-999,control,1
348,8/5/2010,2010,8,5,18:50,19:30,CR,I,3,CRI3,1,ZACH,10,104,-999,control,1
349,8/5/2010,2010,8,5,18:50,19:30,CR,I,3,CRI3,1,ZACH,12.5,133,-999,control,1
350,8/5/2010,2010,8,5,18:50,19:30,CR,I,3,CRI3,1,ZACH,13,49,-999,control,1
351,10/25/2010,2010,10,25,11:34,12:30,CR,I,1,CRI1,1,Drew,2.5,0,-999,control,1
352,10/25/2010,2010,10,25,11:34,12:30,CR,I,1,CRI1,1,Drew,5,244,-999,control,1
353,10/25/2010,2010,10,25,11:34,12:30,CR,I,1,CRI1,1,Drew,7.5,97,-999,control,1
354,10/25/2010,2010,10,25,11:34,12:30,CR,I,1,CRI1,1,Drew,10,52,-999,control,1
355,10/25/2010,2010,10,25,11:34,12:30,CR,I,1,CRI1,1,Drew,12.5,259,-999,control,1
356,10/25/2010,2010,10,25,11:34,12:30,CR,I,1,CRI1,1,Drew,15,252,-999,control,1
357,10/25/2010,2010,10,25,11:34,12:30,CR,I,1,CRI1,1,Drew,17.5,202,-999,control,1
358,10/25/2010,2010,10,25,11:34,12:30,CR,I,1,CRI1,1,Drew,20,132,-999,control,1
359,10/25/2010,2010,10,25,11:34,12:30,CR,I,1,CRI1,1,Drew,23,0,-999,control,1
360,10/25/2010,2010,10,25,10:35,11:25,CR,I,2,CRI2,1, ,2.5,446,-999,control,1
361,10/25/2010,2010,10,25,10:35,11:25,CR,I,2,CRI2,1, ,5,172,-999,control,1
362,10/25/2010,2010,10,25,10:35,11:25,CR,I,2,CRI2,1, ,7.5,109,-999,control,1
363,10/25/2010,2010,10,25,10:35,11:25,CR,I,2,CRI2,1, ,10,115,-999,control,1
364,10/25/2010,2010,10,25,10:35,11:25,CR,I,2,CRI2,1, ,12.5,233,-999,control,1
365,10/25/2010,2010,10,25,10:35,11:25,CR,I,2,CRI2,1, ,15,255,-999,control,1
366,10/25/2010,2010,10,25,10:35,11:25,CR,I,2,CRI2,1, ,17.5,443,-999,control,1
367,10/25/2010,2010,10,25,10:35,11:25,CR,I,2,CRI2,1, ,18.5,229,-999,control,1
368,10/25/2010,2010,10,25,9:35,10:30,CR,I,3,CRI3,1,Drew,2.5,263,-999,control,1
369,10/25/2010,2010,10,25,9:35,10:30,CR,I,3,CRI3,1,Drew,5,281,-999,control,1
370,10/25/2010,2010,10,25,9:35,10:30,CR,I,3,CRI3,1,Drew,7.5,25,-999,control,1
371,10/25/2010,2010,10,25,9:35,10:30,CR,I,3,CRI3,1,Drew,10,54,-999,control,1
372,10/25/2010,2010,10,25,9:35,10:30,CR,I,3,CRI3,1,Drew,12.5,246,-999,control,1
373,10/25/2010,2010,10,25,9:35,10:30,CR,I,3,CRI3,1,Drew,13.5,91,-999,control,1
374,12/6/2010,2010,12,6,NA,NA,CR,I,1,CRI1,1,LAURA,2.5,8,-999,control,1
375,12/6/2010,2010,12,6,NA,NA,CR,I,1,CRI1,1,LAURA,5,74,-999,control,1
376,12/6/2010,2010,12,6,NA,NA,CR,I,1,CRI1,1,LAURA,7.5,19,-999,control,1
377,12/6/2010,2010,12,6,NA,NA,CR,I,1,CRI1,1,LAURA,10,8,-999,control,1
378,12/6/2010,2010,12,6,NA,NA,CR,I,1,CRI1,1,LAURA,12.5,37,-999,control,1
379,12/6/2010,2010,12,6,NA,NA,CR,I,1,CRI1,1,LAURA,15,23,-999,control,1
380,12/6/2010,2010,12,6,NA,NA,CR,I,1,CRI1,1,LAURA,17.5,65,-999,control,1
381,12/6/2010,2010,12,6,NA,NA,CR,I,1,CRI1,1,LAURA,20,25,-999,control,1
382,12/6/2010,2010,12,6,NA,NA,CR,I,1,CRI1,1,LAURA,22.5,7,-999,control,1
383,12/6/2010,2010,12,6,NA,NA,CR,I,1,CRI1,1,LAURA,23.4,4,-999,control,1
384,12/6/2010,2010,12,6,NA,NA,CR,I,2,CRI2,1,LAURA,2.5,293,-999,control,1
385,12/6/2010,2010,12,6,NA,NA,CR,I,2,CRI2,1,LAURA,5,212,-999,control,1
386,12/6/2010,2010,12,6,NA,NA,CR,I,2,CRI2,1,LAURA,7.5,47,-999,control,1
387,12/6/2010,2010,12,6,NA,NA,CR,I,2,CRI2,1,LAURA,10,18,-999,control,1
388,12/6/2010,2010,12,6,NA,NA,CR,I,2,CRI2,1,LAURA,12.5,14,-999,control,1
389,12/6/2010,2010,12,6,NA,NA,CR,I,2,CRI2,1,LAURA,15,25,-999,control,1
390,12/6/2010,2010,12,6,NA,NA,CR,I,2,CRI2,1,LAURA,17.5,46,-999,control,1
391,12/6/2010,2010,12,6,NA,NA,CR,I,2,CRI2,1,LAURA,18.6,48,-999,control,1
392,12/6/2010,2010,12,6,NA,NA,CR,I,3,CRI3,1,LAURA,2.5,93,-999,control,1
393,12/6/2010,2010,12,6,NA,NA,CR,I,3,CRI3,1,LAURA,5,189,-999,control,1
394,12/6/2010,2010,12,6,NA,NA,CR,I,3,CRI3,1,LAURA,7.5,6,-999,control,1
395,12/6/2010,2010,12,6,NA,NA,CR,I,3,CRI3,1,LAURA,10,6,-999,control,1
396,12/6/2010,2010,12,6,NA,NA,CR,I,3,CRI3,1,LAURA,12.5,134,-999,control,1
397,12/6/2010,2010,12,6,NA,NA,CR,I,3,CRI3,1,LAURA,13.9,76,-999,control,1
398,5/23/2010,2010,5,23,16:10,NA,CR,N,1,CRN1,1,BP,2.5,0,-999,control,1
399,5/23/2010,2010,5,23,16:10,NA,CR,N,1,CRN1,1,BP,5,0,-999,control,1
400,5/23/2010,2010,5,23,16:10,NA,CR,N,1,CRN1,1,BP,7.5,0,-999,control,1
401,5/23/2010,2010,5,23,16:10,NA,CR,N,1,CRN1,1,BP,10,0,-999,control,1
402,5/23/2010,2010,5,23,16:10,NA,CR,N,1,CRN1,1,BP,12.5,0,-999,control,1
403,5/23/2010,2010,5,23,16:10,NA,CR,N,1,CRN1,1,BP,15,6,-999,control,1
404,5/23/2010,2010,5,23,16:10,NA,CR,N,1,CRN1,1,BP,17.5,58,-999,control,1
405,5/23/2010,2010,5,23,16:10,NA,CR,N,1,CRN1,1,BP,20,72,-999,control,1
406,5/23/2010,2010,5,23,16:10,NA,CR,N,1,CRN1,1,BP,20.3,0,-999,control,1
407,5/24/2010,2010,5,24,18:19,19:00,CR,N,2,CRN2,1,JANESSY,2.5,43,-999,control,1
408,5/24/2010,2010,5,24,18:19,19:00,CR,N,2,CRN2,1,JANESSY,5,27,-999,control,1
409,5/24/2010,2010,5,24,18:19,19:00,CR,N,2,CRN2,1,JANESSY,7.5,0,-999,control,1
410,5/24/2010,2010,5,24,18:19,19:00,CR,N,2,CRN2,1,JANESSY,10,16,-999,control,1
411,5/24/2010,2010,5,24,18:19,19:00,CR,N,2,CRN2,1,JANESSY,12.5,0,-999,control,1
412,5/24/2010,2010,5,24,18:19,19:00,CR,N,2,CRN2,1,JANESSY,15,0,-999,control,1
413,5/24/2010,2010,5,24,18:19,19:00,CR,N,2,CRN2,1,JANESSY,17.5,0,-999,control,1
414,5/24/2010,2010,5,24,18:19,19:00,CR,N,2,CRN2,1,JANESSY,20,10,-999,control,1
415,5/24/2010,2010,5,24,18:19,19:00,CR,N,2,CRN2,1,JANESSY,21.6,1,-999,control,1
416,5/24/2010,2010,5,24,18:40,19:28,CR,N,3,CRN3,1, ,2.5,101,-999,control,1
417,5/24/2010,2010,5,24,18:40,19:28,CR,N,3,CRN3,1, ,5,83,-999,control,1
418,5/24/2010,2010,5,24,18:40,19:28,CR,N,3,CRN3,1, ,7.5,80,-999,control,1
419,5/24/2010,2010,5,24,18:40,19:28,CR,N,3,CRN3,1, ,10,259,-999,control,1
420,5/24/2010,2010,5,24,18:40,19:28,CR,N,3,CRN3,1, ,12.5,19,-999,control,1
421,5/24/2010,2010,5,24,18:40,19:28,CR,N,3,CRN3,1, ,15,0,-999,control,1
422,5/24/2010,2010,5,24,18:40,19:28,CR,N,3,CRN3,1, ,17.5,0,-999,control,1
423,5/24/2010,2010,5,24,18:40,19:28,CR,N,3,CRN3,1, ,20,0,-999,control,1
424,5/24/2010,2010,5,24,18:40,19:28,CR,N,3,CRN3,1, ,22.5,36,-999,control,1
425,5/24/2010,2010,5,24,18:40,19:28,CR,N,3,CRN3,1, ,25,167,-999,control,1
426,5/24/2010,2010,5,24,18:40,19:28,CR,N,3,CRN3,1, ,27.5,252,-999,control,1
427,5/24/2010,2010,5,24,18:40,19:28,CR,N,3,CRN3,1, ,30,63,-999,control,1
428,5/24/2010,2010,5,24,18:40,19:28,CR,N,3,CRN3,1, ,32.5,42,-999,control,1
429,5/24/2010,2010,5,24,18:40,19:28,CR,N,3,CRN3,1, ,35,5,-999,control,1
430,7/9/2010,2010,7,9,19:35,19:48,CR,N,1,CRN1,1,JANESSY,2.5,56,-999,control,1
431,7/9/2010,2010,7,9,19:35,19:48,CR,N,1,CRN1,1,JANESSY,5,134,-999,control,1
432,7/9/2010,2010,7,9,19:35,19:48,CR,N,1,CRN1,1,JANESSY,7.5,4,-999,control,1
433,7/9/2010,2010,7,9,19:35,19:48,CR,N,1,CRN1,1,JANESSY,10,3,-999,control,1
434,7/9/2010,2010,7,9,19:35,19:48,CR,N,1,CRN1,1,JANESSY,12.5,0,-999,control,1
435,7/9/2010,2010,7,9,19:35,19:48,CR,N,1,CRN1,1,JANESSY,15,9,-999,control,1
436,7/9/2010,2010,7,9,19:35,19:48,CR,N,1,CRN1,1,JANESSY,17.5,0,-999,control,1
437,7/9/2010,2010,7,9,19:35,19:48,CR,N,1,CRN1,1,JANESSY,20.5,8,-999,control,1
438,7/9/2010,2010,7,9,19:55,20:09,CR,N,2,CRN2,1,JANESSY,2.5,11,-999,control,1
439,7/9/2010,2010,7,9,19:55,20:09,CR,N,2,CRN2,1,JANESSY,5,12,-999,control,1
440,7/9/2010,2010,7,9,19:55,20:09,CR,N,2,CRN2,1,JANESSY,7.5,0,-999,control,1
441,7/9/2010,2010,7,9,19:55,20:09,CR,N,2,CRN2,1,JANESSY,10,5,-999,control,1
442,7/9/2010,2010,7,9,19:55,20:09,CR,N,2,CRN2,1,JANESSY,12.5,0,-999,control,1
443,7/9/2010,2010,7,9,19:55,20:09,CR,N,2,CRN2,1,JANESSY,15,0,-999,control,1
444,7/9/2010,2010,7,9,19:55,20:09,CR,N,2,CRN2,1,JANESSY,17.5,32,-999,control,1
445,7/9/2010,2010,7,9,19:55,20:09,CR,N,2,CRN2,1,JANESSY,20,48,-999,control,1
446,7/9/2010,2010,7,9,19:55,20:09,CR,N,2,CRN2,1,JANESSY,21.6,12,-999,control,1
447,7/10/2010,2010,7,10,NA,19:42,CR,N,3,CRN3,1,FREDRICK,2.5,70,-999,control,1
448,7/10/2010,2010,7,10,NA,19:42,CR,N,3,CRN3,1,FREDRICK,5,47,-999,control,1
449,7/10/2010,2010,7,10,NA,19:42,CR,N,3,CRN3,1,FREDRICK,7.5,119,-999,control,1
450,7/10/2010,2010,7,10,NA,19:42,CR,N,3,CRN3,1,FREDRICK,10,8,-999,control,1
451,7/10/2010,2010,7,10,NA,19:42,CR,N,3,CRN3,1,FREDRICK,12.5,0,-999,control,1
452,7/10/2010,2010,7,10,NA,19:42,CR,N,3,CRN3,1,FREDRICK,15,0,-999,control,1
453,7/10/2010,2010,7,10,NA,19:42,CR,N,3,CRN3,1,FREDRICK,17.5,0,-999,control,1
454,7/10/2010,2010,7,10,NA,19:42,CR,N,3,CRN3,1,FREDRICK,20,20,-999,control,1
455,7/10/2010,2010,7,10,NA,19:42,CR,N,3,CRN3,1,FREDRICK,22.5,73,-999,control,1
456,7/10/2010,2010,7,10,NA,19:42,CR,N,3,CRN3,1,FREDRICK,25,270,-999,control,1
457,7/10/2010,2010,7,10,NA,19:42,CR,N,3,CRN3,1,FREDRICK,27.5,68,-999,control,1
458,7/10/2010,2010,7,10,NA,19:42,CR,N,3,CRN3,1,FREDRICK,30,51,-999,control,1
459,8/5/2010,2010,8,5,19:25,19:41,CR,N,1,CRN1,1,JERRY/LAURA,2.5,109,-999,control,1
460,8/5/2010,2010,8,5,19:25,19:41,CR,N,1,CRN1,1,JERRY/LAURA,5,162,-999,control,1
461,8/5/2010,2010,8,5,19:25,19:41,CR,N,1,CRN1,1,JERRY/LAURA,7.5,0,-999,control,1
462,8/5/2010,2010,8,5,19:25,19:41,CR,N,1,CRN1,1,JERRY/LAURA,10,105,-999,control,1
463,8/5/2010,2010,8,5,19:25,19:41,CR,N,1,CRN1,1,JERRY/LAURA,12.5,3,-999,control,1
464,8/5/2010,2010,8,5,19:25,19:41,CR,N,1,CRN1,1,JERRY/LAURA,15,0,-999,control,1
465,8/5/2010,2010,8,5,19:25,19:41,CR,N,1,CRN1,1,JERRY/LAURA,17.5,0,-999,control,1
466,8/5/2010,2010,8,5,19:30,20:00,CR,N,2,CRN2,1,ZACH,2.5,0,-999,control,1
467,8/5/2010,2010,8,5,19:30,20:00,CR,N,2,CRN2,1,ZACH,5,0,-999,control,1
468,8/5/2010,2010,8,5,19:30,20:00,CR,N,2,CRN2,1,ZACH,7.5,29,-999,control,1
469,8/5/2010,2010,8,5,19:30,20:00,CR,N,2,CRN2,1,ZACH,10,0,-999,control,1
470,8/5/2010,2010,8,5,19:30,20:00,CR,N,2,CRN2,1,ZACH,12.5,0,-999,control,1
471,8/5/2010,2010,8,5,19:30,20:00,CR,N,2,CRN2,1,ZACH,15,15,-999,control,1
472,8/5/2010,2010,8,5,19:30,20:00,CR,N,2,CRN2,1,ZACH,17.5,19,-999,control,1
473,8/5/2010,2010,8,5,19:30,20:00,CR,N,2,CRN2,1,ZACH,20,0,-999,control,1
474,8/5/2010,2010,8,5,15:26,16:30,CR,N,3,CRN3,1,ZACH,2.5,40,-999,control,2
475,8/5/2010,2010,8,5,15:26,16:30,CR,N,3,CRN3,1,ZACH,5,57,-999,control,2
476,8/5/2010,2010,8,5,15:26,16:30,CR,N,3,CRN3,1,ZACH,7.5,55,-999,control,2
477,8/5/2010,2010,8,5,15:26,16:30,CR,N,3,CRN3,1,ZACH,10,148,-999,control,2
478,8/5/2010,2010,8,5,15:26,16:30,CR,N,3,CRN3,1,ZACH,12.5,2,-999,control,2
479,8/5/2010,2010,8,5,15:26,16:30,CR,N,3,CRN3,1,ZACH,15,0,-999,control,2
480,8/5/2010,2010,8,5,15:26,16:30,CR,N,3,CRN3,1,ZACH,17.5,0,-999,control,2
481,8/5/2010,2010,8,5,15:26,16:30,CR,N,3,CRN3,1,ZACH,20,2,-999,control,2
482,8/5/2010,2010,8,5,15:26,16:30,CR,N,3,CRN3,1,ZACH,22.5,32,-999,control,2
483,8/5/2010,2010,8,5,15:26,16:30,CR,N,3,CRN3,1,ZACH,25,35,-999,control,2
484,8/5/2010,2010,8,5,15:26,16:30,CR,N,3,CRN3,1,ZACH,27.5,97,-999,control,2
485,8/5/2010,2010,8,5,15:26,16:30,CR,N,3,CRN3,1,ZACH,30,40,-999,control,2
486,8/5/2010,2010,8,5,15:26,16:30,CR,N,3,CRN3,1,ZACH,32,69,-999,control,2
487,8/5/2010,2010,8,5,18:30,19:10,CR,N,3,CRN3,1,JERRY/LAURA,2.5,352,-999,control,1
488,8/5/2010,2010,8,5,18:30,19:10,CR,N,3,CRN3,1,JERRY/LAURA,5,203,-999,control,1
489,8/5/2010,2010,8,5,18:30,19:10,CR,N,3,CRN3,1,JERRY/LAURA,7.5,119,-999,control,1
490,8/5/2010,2010,8,5,18:30,19:10,CR,N,3,CRN3,1,JERRY/LAURA,10,320,-999,control,1
491,8/5/2010,2010,8,5,18:30,19:10,CR,N,3,CRN3,1,JERRY/LAURA,12.5,20,-999,control,1
492,8/5/2010,2010,8,5,18:30,19:10,CR,N,3,CRN3,1,JERRY/LAURA,15,0,-999,control,1
493,8/5/2010,2010,8,5,18:30,19:10,CR,N,3,CRN3,1,JERRY/LAURA,17.5,0,-999,control,1
494,8/5/2010,2010,8,5,18:30,19:10,CR,N,3,CRN3,1,JERRY/LAURA,20,19,-999,control,1
495,8/5/2010,2010,8,5,18:30,19:10,CR,N,3,CRN3,1,JERRY/LAURA,22.5,64,-999,control,1
496,8/5/2010,2010,8,5,18:30,19:10,CR,N,3,CRN3,1,JERRY/LAURA,25,212,-999,control,1
497,8/5/2010,2010,8,5,18:30,19:10,CR,N,3,CRN3,1,JERRY/LAURA,27.5,116,-999,control,1
498,8/5/2010,2010,8,5,18:30,19:10,CR,N,3,CRN3,1,JERRY/LAURA,30,92,-999,control,1
